"사업코드","사업명","준공여부구분","준공여부","계획공정율","실적공정율","대비율","기준일자","총공기","경과일","D-Day","도급액(억원)","사업비(억원)","공사기간","공사위치","위도","경도","발주처 담당자명","책임감리원 명","현장대리인 명","발주처 기관명","감리사 업체명","시공사 업체명","사업규모","웹카메라 RTSP 주소","계약정보 링크주소","집행정보 링크주소","조감도 이미지 링크주소","공사개요 웹페이지","자치구코드","자치구명"
"3502024052397","2024년 남부 관내 상수도 긴급누수복구공사 (장기1차-단가계약)","1","진행    ","0","0","0","","376","367","9","41.32","41.31859","2024-06-20~2025-06-30","서울 동작구 동작동 316-2","37.50465009468961","126.97575773643217","서장원","","최지선(공무직)","서울아리수본부","","한밭건설 주식회사","누수복구 : 1,500개소, 불용관 정비 : 300개소","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024052397","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024052397","12","동작구"
"6112024080299","노원구 새활용센터 신축공사","1","진행    ","0","0","0","","495","314","181","37.36","37.364316","2024-08-12~2025-12-19","중계동 210-7","37.654736107873","127.073895552531","임재린","이광섭(책임건설사업관리자)","안병수(공사담당)","노원구","주식회사 제일엔지니어링종합건축사사무소","(주)브엘세바","지하1층/지상5층, 연면적1,295.66m2","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112024080299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112024080299","09","노원구"
"3202024121899","2025년 포장도로 긴급복구공사(연간단가)-성동","1","진행    ","0","0","0","","365","172","193","22.9","22.900746","2025-01-01~2025-12-31","서울 성동구 자동차시장길 41","37.5592892917657","127.056503566279","민병훈","이재호(건설사업관리자)","우호준(품질관리자)","도로사업소","(주)이준엔지니어링","태동건설주식회사","- 절삭후아스팔트덧씌우기 40a -소파보수 : 181a -공동보수: 36개소 -야간긴급출동대기 : 4,0...","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202024121899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202024121899","16","성동구"
"3502025042599","2025년 강남수도사업소 관내 포장도로 굴착복구공사(장기계속연간단가-1차)","1","진행    ","0","0","0","","419","45","374","18.5","18.5027658","2025-05-08~2026-06-30","서울 강서구 공항대로 227","37.48323977064631","127.04710260894004","김태규","강병석(건설사업관리자)","설동진(현장대리인)","서울아리수본부","주식회사 대한콘설탄트","유한회사 라루건설","아스팔트포장(소파보수) 63a, 보도블록포장 5a 아스팔트 표층 39a, 아스팔트 중층 1a 등","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025042599","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025042599","01","강남구"
"7552025052292","2025년  7호선 궤도시설 보수보강공사","1","진행    ","0","0","0","","365","24","341","13.2","13.19681","2025-05-29~2026-05-28","경기 의정부시 서계로 42","37.704226469343816","127.05439985690901","이광칠","","YEO MIN JONG(공무직)","서울교통공사","","(주)대한철도","레일교환: 3.519km 침목교환: 1,178개 차량기지 건널목 교체: 7개 방진체결장치 교환: 176개...","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7552025052292","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7552025052292","26","서울지역외"
"6182023070791","생활SOC 금천구 가족센터 복합화시설 신축공사","0","준공","100","100","100","","639","639","0","37","37","2023-08-01~2025-04-30","서울 금천구 시흥대로 467","37.47534395149008","126.89814257456173","이종영","마선일(책임건설사업관리자)","김국배(시공자(공무?공사))","금천구","주식회사 동해종합기술공사","주식회사 삼진비티","위      치 : 독산동 146-3(대지면적 395㎡) 건축규모 : 지하1층/지상8층, 연면적 1,646....","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6182023070791","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6182023070791","08","금천구"
"1112020111239","응봉유수지 CSOs 저류조 설치공사","3","중지    ","0","0","0","","548","548","0","52.89","52.89333","2020-11-16~2022-05-17","서울 성동구 고산자로 125-98","37.5493427682824","127.033452900164","박진석","","윤혁선(현장대리인)","도시기반시설본부","주식회사 서영엔지니어링","주식회사 대명이십일","CSOs 저류조 4,000㎥","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1112020111239","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=1112020111239","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1112020111239","16","성동구"
"6212023121999","상도근린공원 지하 공영주차장 공사(토목)","1","진행    ","0","0","0","","480","475","5","35.39","35.39389","2024-03-04~2025-06-26","서울 관악구 국회단지길 143-2","37.491366034861436","126.94101924663494","이재민","왕창수(건설사업관리자)","은지완(품질관리자)","관악구","(주)무영씨엠건축사사무소","태흥개발(주)","지하2층/지상1층, 연면적 4,648.89m2, 대지면적 3,115m2","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212023121999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212023121999","05","관악구"
"6212023071992","(가칭)관악문화복지타운 건립공사(건축,토목,기계,조경)","1","진행    ","0","0","0","","810","685","125","80.3","80.3","2023-08-07~2025-10-24","서울 관악구 구암5길 31","37.49016171211692","126.94743153323206","정유진","임규모(책임건설사업관리자)","용호진(현장대리인)","관악구","(주)건축사사무소아라그룹","주식회사 대윤기술공영","지하2층/지상6층 연면적 3,264.41㎡","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212023071992","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=6212023071992","https://cis.seoul.go.kr/data/edms//202504/250428174581717744397.edm","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212023071992","05","관악구"
"6112024061497","상계1-3 소구역 하수관로 정비공사(2공구)","1","진행    ","0","0","0","","1107","368","739","64.7","64.699788","2024-06-19~2027-06-30","서울 노원구 노해로 437","37.65432477228801","127.05837280762073","지영호","김윤기(책임건설사업관리자)","진완영(현장대리인)","노원구","주식회사 도화엔지니어링","(주)통광","하수관로 굴착교체 L=4,367M","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112024061497","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112024061497","09","노원구"
"6062023122894","이문-2 소구역 하수관로 정비공사(2권역, 장기) - 1차","1","진행    ","0","0","0","","720","503","217","43.36","43.3568842","2024-02-05~2026-01-24","서울 동대문구 왕산로9길 15","37.58699190884726","127.06240746765455","선지훈","","허홍(현장대리인)","동대문구","주식회사 삼안","태강산업개발 주식회사","하수관로 정비 D=300~1,350mm, L=4.13km","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6062023122894","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6062023122894","11","동대문구"
"3502025032797","봉은사로 장기사용 배수관 정비공사(장기계속-1차)","1","진행    ","0","0","0","","548","75","473","30.52","30.518226","2025-04-08~2026-10-07","서울 강남구 양재천로 199","37.504528368808536","127.02467764553676","민윤화","","박우삼(현장대리인)","서울아리수본부","","(주)금하수도","D=200~800mm, L=1,345m","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025032797","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025032797","01","강남구"
"3502024051378","2024년 강동수도사업소 관내 긴급누수복구공사 (장기계속) 단가계약","1","진행    ","0","0","0","","410","401","9","31.78","31.779","2024-05-17~2025-06-30","서울 강동구 성내로 51","37.52910413602018","127.12622646496604","김지훈","최종복(건설사업관리자)","최병원(현장대리인)","서울아리수본부","(주)건양엔지니어링","태동건설주식회사","누수복구: 520건 인입관 및 불용관 정비: 230건 민원처리: 1,250건","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024051378","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024051378","02","강동구"
"3502024050895","2024년 중부수도사업소 관내 긴급누수복구공사 (장기1차-단가계약)","1","진행    ","0","0","0","","399","390","9","48.75","48.74727","2024-05-28~2025-06-30","서울 용산구 이태원로 281","37.53926460318377","126.9997171277608","유형근","오의환(건설사업관리자)","김재근(현장대리인)","서울아리수본부","(주)이준엔지니어링","승승산업 주식회사","누수복구 1,400개소, 불용관 정비등 700개소","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024050895","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024050895","21","용산구"
"7602025040299","탄천센터 슬러지 건조시설 증설(보완) 설치 공사","1","진행    ","0","0","0","","415","41","374","46.3","46.2990455","2025-05-12~2026-06-30","서울 강남구 개포로 625","37.49651623379994","127.08667915929632","손권환","이창건(책임건설사업관리자)","장석훈(시공자(공무?공사))","서울물재생시설공단","주식회사 이산","농심엔지니어링(주)","탄천센터 슬러지 건조시설 증설(보완) 사업 ","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602025040299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602025040299","01","강남구"
"6182024112899","벚꽃로 도로확장공사 1단계(장기계속)","1","진행    ","0","0","0","","608","192","416","40.3","40.30473","2024-12-12~2026-08-11","가산동 680, 우림라이온스밸리2차 4층403호","37.4670305139262","126.88837081763998","홍남기","김호연(책임건설사업관리자)","조병규(안전관리자)","금천구","주식회사 동해종합기술공사","이화종합건설(주)","2,3차로 -> 4차로 확장 방음벽 195m, 역t형옹벽 49m, 아스콘 95a ","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6182024112899","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=6182024112899","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6182024112899","08","금천구"
"7552024061096","7호선 건대입구변전소 노후전력설비 개량공사","1","진행    ","0","0","0","","400","370","30","24.98","24.9828421","2024-06-17~2025-07-21","서울 광진구 능동로 지하 110","37.5408686005702","127.07110428445799","이종서","김한균(책임건설사업관리자)","민형선(공무직)","서울교통공사","(주)협우지여엔지니어링","세원전설 주식회사","주요 교체기기 - 특고압개폐장치 13면 - 고압배전반 4면 - 정류기 3면 - 정류기용 변압기 3면 ...","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7552024061096","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7552024061096","06","광진구"
"7042025032871","동대문중랑광진센터-동대문 임대주택 시설물 유지보수공사","1","진행    ","0","0","0","","760","82","678","36.5","36.5","2025-04-01~2027-04-30","서울 동대문구 왕산로 10","37.57595288001425","127.02471251707445","이민재","","최지웅(공무직)","서울주택도시공사","","주식회사 혁진이엔씨","동대문 소재 우리공사 임대아파트 시설물 유지보수","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7042025032871","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7042025032871","11","동대문구"
"6222023112999","[계속비공사] 구룡공영주차장 신축공사(소방)","1","진행    ","0","0","0","","845","517","328","17.9","17.9","2024-01-22~2026-05-15","서울 서초구 동산로19길 37","37.474239979405596","127.046112288049","송하승","박윤순(책임건설사업관리자)","김현준(공무직)","서초구","(주)토펙엔지니어링건축사사무소","경문이엔지주식회사","지하4층/지상4층, 연면적 9,792.62㎡","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222023112999","","https://cis.seoul.go.kr/data/edms//202408/240813172351943220822.edm","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222023112999","15","서초구"
"6052021060798","홍련봉 보루 유구보호시설 건립 공사","1","진행    ","0","0","0","","1558","1469","89","211.61","211.60633","2021-06-14~2025-09-18","서울 광진구 영화사로 135","37.552369574155065","127.09792486788011","정예림","","차준호(품질관리자)","광진구","주식회사 금성종합건축사사무소","(주)신화건설","지상2층, 연면적 912.82㎡,  유구보호시설 건립(문화재 공사)","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6052021060798","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=6052021060798","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6052021060798","06","광진구"
"6192025021998","영등포?신길 빗물펌프장 증설 및 배수개선공사","1","진행    ","0","0","0","","1352","110","1242","460.1","460.1","2025-03-04~2028-11-14","서울특별시 영등포구 영등포동2가 94-32","37.52029887986687","126.91418415840575","안종현","이수용(책임건설사업관리자)","조병욱(현장대리인)","영등포구","주식회사 동해종합기술공사","일성건설(주)","(가칭)영등포2빗물펌프장 신설 Q=1,050m3/분 신길빗물펌프장 유수지 증설 V=3,800m3 하수관로 ...","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192025021998","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=6192025021998","https://cis.seoul.go.kr/data/edms//202503/250314174192728134031.edm","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192025021998","20","영등포구"
"6192025030799","양평동 공공복합시설 건립 공사(건축+토목+기계+조경)(1차)","1","진행    ","0","0","0","","1037","86","951","205.87","205.86826","2025-03-28~2028-01-28","영등포구 양평동 323-1","37.5400879143958","126.896618126363","장병진","김명찬(책임건설사업관리자)","천홍규(현장대리인)","영등포구","(주)삼우씨엠건축사사무소","(주)성림이엔씨","지하2층 지상3층 연면적 7,320,56","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192025030799","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=6192025030799","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192025030799","20","영등포구"
