날짜,위도,경도,피해규모점수,사고발생위치,발생원인구분,발생지역지질종류,발생규모폭(m),발생규모연장(m),발생규모깊이(m),피해사망자수(명),피해부상자수(명),피해차량대수(대),시군구,지점명,지번주소,도로명주소
20230502,37.5327,126.8465,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),,강서구 강서로16길 1
20230502,37.5327,126.8668,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 868,양천구 목동중앙서로 26-1
20230502,37.5339,127.0278,1.0,,,,,,,,,,강남구,,서울 강남구 압구정동 370,
20230502,37.5342,126.9677,1.0,,,,,,,,,,용산구,원효로1가112-4 (남영역),서울 용산구 신계동 4-4,서울특별시 용산구 백범로90다길 69
20230502,37.5349,126.9022,1.0,,,,,,,,,,영등포구,국화(아)입구R (문래동58-16),영등포구 당산동6가 323-1,영등포구 당산로 237
20230502,37.535,126.974,1.0,,,,,,,,,,용산구,은평구시계 (진관내동569),서울 용산구 한강로1가 228-1,서울특별시 용산구 한강대로 188
20230502,37.5353,126.9038,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 91-30,영등포구 당산로52길 3
20230502,37.5459,126.8865,1.0,,,,,,,,,,영등포구,삼성동171-3,서울 영등포구 양화동 1-22,
20230502,37.5459,126.8865,1.0,,,,,,,,,,영등포구,삼성동171-3,서울 영등포구 양화동 1-22,
20230502,37.5478,126.9279,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 창전동 389-20,서울특별시 마포구 독막로 129
20230502,37.5519,126.8247,1.0,,,,,,,,,,강서구,,강서구 내발산동 751-1,강서구 수명로1길 110
20230502,37.5535,126.9724,1.0,,,,,,,,,,용산구,,서울 용산구 동자동 14-146,서울특별시 용산구 한강대로 393
20230502,37.5541,126.899,1.0,,,,,,,,,,마포구,광진구 광장동시계,서울 마포구 망원동 232-30,서울특별시 마포구 동교로1길 53
20230502,37.5595,126.8207,1.0,,,,,,,,,,강서구,김포공항 정문 (과해동624-10),강서구 마곡동 730-735,강서구 공항대로 124
20230502,37.5744,126.9017,1.0,,,,,,,,,,마포구,수색역 (상암동773),서울 마포구 중동 84-9,서울특별시 마포구 성암로11길 60
20230502,37.586,126.8873,1.0,,,,,,,,,,은평구,가양대교남단 (가양동 도시개발아 5단지),서울 은평구 수색동 408-1,서울특별시 은평구 수색로 345
20230502,37.5951,127.068,1.0,,,,,,,,,,동대문구,4.19 국립묘지 (수유동569-16),서울 동대문구 이문동 71-1,서울특별시 동대문구 한천로 387
20230502,37.6025,127.0256,1.0,,,,,,,,,,성북구,,서울 성북구 돈암동 8-97,서울특별시 성북구 정릉로 388
20230502,37.6027,127.0403,1.0,,,,,,,,,,성북구,,서울 성북구 하월곡동 48-72,서울특별시 성북구 화랑로 71
20230502,37.6028,127.0395,1.0,,,,,,,,,,성북구,하월곡로타리 (하월곡동37-105),서울 성북구 하월곡동 46-4,서울특별시 성북구 화랑로 63
20230502,37.6029,127.0428,1.0,,,,,,,,,,성북구,중랑구시계,서울 성북구 하월곡동 37-7,서울특별시 성북구 화랑로 96
20230502,37.631,127.061,1.0,,,,,,,,,,노원구,노원천주교회 (상계8동주공10단지),서울 노원구 월계동 313,서울특별시 노원구 월계로 370
20230503,37.4903,127.0896,1.0,,,,,,,,,,강남구,우면동시계 (우면동627-1),서울 강남구 일원동 6-19,서울특별시 강남구 일원로 81
20230503,37.4988,126.8475,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),구로구 개봉동 78,구로구 고척로22길 61-1
20230503,37.4988,126.8475,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),구로구 개봉동 78,구로구 고척로22길 61-1
20230503,37.5005,126.8468,1.0,,,,,,,,,,구로구,,구로구 개봉동 67-1,구로구 고척로22길 22
20230503,37.5016,126.8472,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),,구로구 남부순환로 775
20230503,37.5017,126.8462,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),구로구 개봉동 67-1,구로구 고척로21길 3
20230503,37.5039,126.8779,1.0,,,,,,,,,,구로구,독산동길 (독산동 178-7),구로구 구로동 604-15,구로구 구로중앙로 197
20230503,37.5049,126.8444,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),구로구 개봉동 101,구로구 고척로21길 55
20230503,37.5053,126.8774,1.0,,,,,,,,,,구로구,등촌동로타리 (등촌동 505-23),구로구 구로동 604-15,구로구 구로중앙로 216-1
20230503,37.5058,126.9877,1.0,,,,,,,,,,서초구,행주대교 남단 (개화I.C),서초구 반포동 1338-2,
20230503,37.5058,126.9877,1.0,,,,,,,,,,서초구,행주대교 남단 (개화I.C),서초구 반포동 1338-2,
20230503,37.5061,126.8448,1.0,,,,,,,,,,양천구,행주대교,양천구 신정동 857-3,구로구 고척로25길 106
20230503,37.5062,126.8448,1.0,,,,,,,,,,양천구,행주대교,양천구 신정동 857-3,구로구 고척로25길 108
20230503,37.5112,126.852,1.0,,,,,,,,,,양천구,영등포로타리 (영등포동1가94),양천구 신정동 718-4,양천구 신정로 260
20230503,37.5161,126.8357,1.0,,,,,,,,,,양천구,부천시계 (신월동 728-13),양천구 신월동 906,양천구 신월로 105
20230503,37.5165,126.8385,1.0,,,,,,,,,,양천구,남부순환로 (신월지하차도),양천구 신월동 906,양천구 신월로 132
20230503,37.5165,126.8385,1.0,,,,,,,,,,양천구,남부순환로 (신월지하차도),양천구 신월동 906,양천구 신월로 132
20230503,37.5169,126.8829,1.0,,,,,,,,,,영등포구,봉천4거리R (봉천동 859-49),서울 영등포구 문래동5가 35,서울특별시 영등포구 선유서로 3
20230503,37.5172,126.8389,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 631,양천구 남부순환로 578
20230503,37.5172,126.8389,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 631,양천구 남부순환로 578
20230503,37.5191,126.9897,1.0,,,,,,,,,,용산구,마포구 상암동시계,,용산구 이촌로 347
20230503,37.5192,126.9922,1.0,,,,,,,,,,용산구,마포구 상암동시계,용산구 서빙고동 271-81,용산구 서빙고로62길 29-6
20230503,37.5198,126.8528,1.0,,,,,,,,,,양천구,고척동3거리로타리 (고척동76),양천구 신정동 1231,양천구 중앙로 263
20230503,37.522,126.9149,1.0,,,,,,,,,,영등포구,행주대교 남단 (개화I.C),영등포구 여의도동 29-1,
20230503,37.5265,127.0032,1.0,,,,,,,,,,용산구,마포구 상암동시계,용산구 보광동 70-10,용산구 서빙고로97길 2-3
20230503,37.5272,126.834,1.0,,,,,,,,,,양천구,,서울 양천구 신월동 818,
20230503,37.53,127.0457,1.0,,,,,,,,,,강남구,행주대교 남단 (개화I.C),강남구 청담동 149,
20230503,37.5301,127.0883,1.0,,,,,,,,,,광진구,,서울 광진구 자양동 702,서울특별시 광진구 구의강변로1길 74
20230503,37.5309,126.8733,1.0,,,,,,,,,,양천구,한양공고앞 (신당동251),양천구 목동 919-1,
20230503,37.5321,126.9568,1.0,,,,,,,,,,용산구,원효로1가112-4 (남영역),서울 용산구 한강로3가 16-65,서울특별시 용산구 청파로 48
20230503,37.5327,127.0146,1.0,,,,,,,,,,용산구,마포구 성산동,서울 용산구 한남동 784,
20230503,37.5348,127.1107,1.0,,,,,,,,,,송파구,행주대교 남단 (개화I.C),송파구 풍납동 300-2,
20230503,37.536,126.8276,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 263,양천구 가로공원로 105
20230503,37.5362,126.8277,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 263,양천구 남부순환로 344
20230503,37.5362,126.8277,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 263,양천구 남부순환로 344
20230503,37.5362,126.8285,1.0,,,,,,,,,,양천구,행주대교,양천구 신월동 263,양천구 남부순환로 347
20230503,37.5382,126.9024,1.0,,,,,,,,,,영등포구,행주대교 남단 (개화I.C),,영등포구 노들로 221
20230503,37.5396,126.8262,1.0,,,,,,,,,,양천구,행주대교,양천구 신월동 258,양천구 남부순환로 303
20230503,37.5413,127.1186,1.0,,,,,,,,,,강동구,강동구 시계 (하일I.C),강동구 천호동 473-34,
20230503,37.5451,126.9708,1.0,,,,,,,,,,용산구,서울시상수도 사업본부앞 (중림동406),서울 용산구 청파동2가 120-35,서울특별시 용산구 청파로 286
20230503,37.5478,126.9094,1.0,,,,,,,,,,마포구,,서울 마포구 합정동 401-1,
20230503,37.5518,126.8803,1.0,,,,,,,,,,영등포구,,서울 영등포구 양화동 163-5,
20230503,37.5634,126.8627,1.0,,,,,,,,,,강서구,강동구 시계 (하일I.C),강서구 염창동 233-1,
20230503,37.5697,126.8517,1.0,,,,,,,,,,강서구,강동구 시계 (하일I.C),강서구 가양동 439-1,
20230503,37.5719,127.1637,1.0,,,,,,,,,,강동구,,서울 강동구 고덕동 9-6,
20230503,37.6217,126.9264,1.0,,,,,,,,,,은평구,성산교 (성산동557),서울 은평구 불광동 123-13,서울특별시 은평구 연서로 291-2
20230503,37.63,127.0567,1.0,,,,,,,,,,노원구,미아3거리 (미아동 4-11),서울 노원구 월계동 285-4,서울특별시 노원구 초안산로2라길 26
20230504,37.4686,127.0396,1.0,,,,,,,,,,서초구,복정4거리 (장지동608-5),서초구 양재동 238,서울 서초구 강남대로 45-2
20230504,37.4798,126.8229,1.0,,,,,,,,,,구로구,부천시계 (항동 산50-3),,구로구 서해안로 2096
20230504,37.4817,126.9009,1.0,,,,,,,,,,관악구,서울시상수도 사업본부앞 (중림동406),관악구 신림동 1674-3,관악구 시흥대로 546
20230504,37.4818,126.9011,1.0,,,,,,,,,,관악구,서울시상수도 사업본부앞 (중림동406),관악구 신림동 1674-3,관악구 시흥대로 548
20230504,37.482,126.9976,1.0,,,,,,,,,,서초구,삼호아파트 (방배본동829),서초구 방배동 912-14,서초구 방배로 84
20230504,37.4832,126.9967,1.0,,,,,,,,,,서초구,,,서초구 방배로 100-2
20230504,37.484,126.9026,1.0,,,,,,,,,,관악구,서울시상수도 사업본부앞 (중림동406),,관악구 시흥대로 572-3
20230504,37.4843,126.8761,1.0,,,,,,,,,,구로구,해군회관앞로타리 (신길동832),,금천구 가산디지털2로 187
20230504,37.4844,126.9023,1.0,,,,,,,,,,구로구,시흥동시계 (시흥동700),구로구 구로동 1119,구로구 시흥대로 577
20230504,37.4846,126.9959,1.0,,,,,,,,,,서초구,삼호아파트 (방배본동829),서초구 방배동 905-34,서초구 방배로 116
20230504,37.4865,126.904,1.0,,,,,,,,,,영등포구,시흥동시계 (시흥동700),,영등포구 시흥대로 601
20230504,37.4876,126.9822,1.0,,,,,,,,,,동작구,남태령 (사당동산93-2),동작구 사당동 736-1,동작구 동작대로 117
20230504,37.4885,126.9937,1.0,,,,,,,,,,서초구,삼호아파트 (방배본동829),,서초구 방배로 162
20230504,37.4891,126.982,1.0,,,,,,,,,,동작구,남태령 (사당동산93-2),,동작구 동작대로 139
20230504,37.4921,126.8562,1.0,,,,,,,,,,구로구,개봉동입구R (개봉동333-1),,구로구 개봉로 72-1
20230504,37.4932,127.1017,1.0,,,,,,,,,,강남구,면목동 (면목동 524-33),서울 강남구 수서동 329-19,
20230504,37.4934,126.9823,1.0,,,,,,,,,,동작구,남태령 (사당동산93-2),동작구 사당동 산 1-13,동작구 동작대로 171
20230504,37.4937,126.8395,1.0,,,,,,,,,,구로구,중랑구시계 (망우동산52-4),,구로구 경인로 158
20230504,37.4953,127.0069,1.0,,,,,,,,,,서초구,동십자각로타리 (중학동 37),서초구 서초동 1748-7,서초구 반포대로 172
20230504,37.4971,127.0237,1.0,,,,,,,,,,서초구,남성초교 (사당동산24-2),서초구 서초동 1377,서초구 서초대로 389
20230504,37.4972,126.8539,1.0,,,,,,,,,,구로구,중랑구시계 (망우동산52-4),,구로구 경인로 304
20230504,37.4985,126.9205,1.0,,,,,,,,,,동작구,서울시상수도 사업본부앞 (중림동406),동작구 신대방동 378-10,동작구 여의대방로 128
20230504,37.4988,126.8475,1.0,,,,,,,,,,구로구,면목동 (면목동 524-33),구로구 개봉동 78,구로구 고척로22길 61-1
20230504,37.4997,126.8916,1.0,,,,,,,,,,구로구,,구로구 구로동 50,서울 구로구 공원로 28
20230504,37.5004,126.8899,1.0,,,,,,,,,,구로구,,구로구 구로동 50,구로구 공원로 41
20230504,37.5007,127.0007,1.0,,,,,,,,,,서초구,삼성동171-3,서초구 반포동 128-12,서초구 사평대로 150
20230504,37.5016,126.8472,1.0,,,,,,,,,,구로구,행주대교,구로구 개봉동 78,구로구 남부순환로 775
20230504,37.5016,126.8472,1.0,,,,,,,,,,구로구,행주대교,구로구 개봉동 78,구로구 남부순환로 775
20230504,37.5028,126.9483,1.0,,,,,,,,,,동작구,은평구시계 (진관내동569),동작구 상도1동 702-1,동작구 상도로 277
20230504,37.5042,126.95,1.0,,,,,,,,,,동작구,은평구시계 (진관내동569),동작구 상도1동 656-2,동작구 양녕로 280
20230504,37.5045,127.0078,1.0,,,,,,,,,,서초구,김포공항 정문 (과해동624-10),,서초구 사평대로 205
20230504,37.514,127.0153,1.0,,,,,,,,,,서초구,한남대교남단 (잠원동 6-1),서울 서초구 잠원동 86,
20230504,37.5187,126.9119,1.0,,,,,,,,,,영등포구,,,영등포구 영등포로53길 1
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,,양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),양천구 신정동 137-2,양천구 목동동로12길 60
20230504,37.5221,126.8778,1.0,,,,,,,,,,양천구,올림픽대로유입램프 (염창동103),,양천구 목동동로12길 60
20230504,37.5259,126.8368,1.0,,,,,,,,,,양천구,,양천구 신월동 835,
20230504,37.5277,126.8877,1.0,,,,,,,,,,영등포구,,서울 영등포구 양평동 484,서울특별시 영등포구 선유로35길 25-1
20230504,37.5307,126.9248,1.0,,,,,,,,,,영등포구,여의교 (여의도동48-3),영등포구 여의도동 8-1,영등포구 여의서로 43
20230504,37.5307,126.9248,1.0,,,,,,,,,,영등포구,,,영등포구 여의서로 43
20230504,37.5308,126.9239,1.0,,,,,,,,,,영등포구,여의교 (여의도동48-3),,영등포구 국회대로76가길 11
20230504,37.5309,126.8733,1.0,,,,,,,,,,양천구,신월I.C,서울 양천구 목동 919-1,
20230504,37.5327,126.8668,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 868,양천구 목동중앙서로 26-1
20230504,37.5327,126.8671,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 868,양천구 목동중앙서로 30
20230504,37.5327,126.8673,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 868,양천구 목동중앙서로 32
20230504,37.5328,126.8659,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 17-1
20230504,37.5328,126.8659,1.0,,,,,,,,,,양천구,,양천구 목동 868,양천구 목동중앙서로 17-1
20230504,37.5329,126.8663,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 21-1
20230504,37.5329,126.8665,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 23
20230504,37.5329,126.8667,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 25
20230504,37.5329,126.8667,1.0,,,,,,,,,,양천구,,양천구 목동 868,양천구 목동중앙서로 25
20230504,37.533,126.8672,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 31
20230504,37.5419,127.1232,1.0,,,,,,,,,,강동구,,서울 강동구 천호동 444-2,서울특별시 강동구 구천면로 163
20230504,37.5479,126.8792,1.0,,,,,,,,,,강서구,광명고가차도 (구로1동 시계),강서구 염창동 284-81,
20230504,37.5479,126.8792,1.0,,,,,,,,,,강서구,광명고가차도 (구로1동 시계),강서구 염창동 284-81,
20230504,37.5479,126.8792,1.0,,,,,,,,,,강서구,광명고가차도 (구로1동 시계),강서구 염창동 284-81,
20230504,37.5481,126.8635,1.0,,,,,,,,,,양천구,등촌동로타리 (등촌동 505-23),양천구 목동 622-23,양천구 등촌로 206
20230504,37.5696,127.1584,1.0,,,,,,,,,,강동구,행주대교 남단 (개화I.C),서울 강동구 고덕동 365-3,서울특별시 강동구 아리수로87가길 275
20230504,37.576,126.8641,1.0,,,,,,,,,,마포구,마포구 상암동시계,서울 마포구 상암동 1550-3,
20230504,37.5972,126.9382,1.0,,,,,,,,,,은평구,서울대학교 입구 (신림동165),서울 은평구 응암동 산 1-110,서울특별시 서대문구 통일로 553
20230504,37.6108,127.0565,1.0,,,,,,,,,,성북구,신설동로타리 (신설동131-50),서울 성북구 장위동 64-119,서울특별시 성북구 화랑로 245
20230504,37.615,127.0723,1.0,,,,,,,,,,중랑구,노원구 상계동시계,서울 중랑구 묵동 335-1,
20230504,37.6172,126.9197,1.0,,,,,,,,,,은평구,,서울 은평구 대조동 207-7,서울특별시 은평구 연서로 212
20230504,37.6172,126.9197,1.0,,,,,,,,,,은평구,고양시시계 (진관내동105)),서울 은평구 대조동 207-7,서울특별시 은평구 연서로 212
20230505,37.4981,127.0204,1.0,,,,,,,,,,서초구,,서울 서초구 서초동 1370,
20230505,37.5333,126.9642,1.0,,,,,,,,,,용산구,원효대교남단,서울 용산구 한강로2가 15-42,서울특별시 용산구 청파로 116
20230505,37.5342,126.9677,1.0,,,,,,,,,,용산구,원효대교남단,서울 용산구 신계동 4-3,서울특별시 용산구 백범로90다길 69
